team,result,i_1,i_2,i_3,i_4,i_5,i_6,i_7,i_8,i_9,i_10,i_11,i_12,R,H,E,B,i_13,i_14,i_15,i_16,i_17,i_18,year,month,day,week,home,away,dbheader
삼성,승,0,1,0,2,1,0,0,0,2,-1,-1,-1,6,10,0,3,-1,-1,-1,-1,-1,-1,2020,6,17,2,두산,삼성,0
두산,패,0,0,0,1,0,1,1,0,0,-1,-1,-1,3,8,2,2,-1,-1,-1,-1,-1,-1,2020,6,17,2,두산,삼성,0
KT,승,0,0,0,2,0,0,1,0,1,2,-1,-1,6,12,0,6,-1,-1,-1,-1,-1,-1,2020,6,17,2,SK,KT,0
SK,패,0,0,2,0,0,1,0,1,0,0,-1,-1,4,10,1,3,-1,-1,-1,-1,-1,-1,2020,6,17,2,SK,KT,0
NC,패,0,0,2,1,0,0,3,0,0,-1,-1,-1,6,7,0,5,-1,-1,-1,-1,-1,-1,2020,6,17,2,KIA,NC,0
KIA,승,0,4,1,0,0,0,2,0,-1,-1,-1,-1,7,10,1,2,-1,-1,-1,-1,-1,-1,2020,6,17,2,KIA,NC,0
롯데,패,1,0,2,0,0,0,0,0,0,-1,-1,-1,3,9,0,2,-1,-1,-1,-1,-1,-1,2020,6,17,2,키움,롯데,0
키움,승,0,0,0,2,0,0,0,1,1,-1,-1,-1,4,9,0,8,-1,-1,-1,-1,-1,-1,2020,6,17,2,키움,롯데,0
LG,승,0,2,1,3,0,1,0,0,0,-1,-1,-1,7,13,0,4,-1,-1,-1,-1,-1,-1,2020,6,17,2,한화,LG,0
한화,패,0,0,1,0,0,0,0,0,0,-1,-1,-1,1,5,1,7,-1,-1,-1,-1,-1,-1,2020,6,17,2,한화,LG,0
삼성,패,3,0,0,0,0,0,0,0,0,-1,-1,-1,3,6,2,4,-1,-1,-1,-1,-1,-1,2020,6,18,3,두산,삼성,0
두산,승,0,0,0,1,2,0,3,1,-1,-1,-1,-1,7,12,2,4,-1,-1,-1,-1,-1,-1,2020,6,18,3,두산,삼성,0
KT,승,0,0,0,2,3,0,0,0,0,-1,-1,-1,5,13,0,4,-1,-1,-1,-1,-1,-1,2020,6,18,3,SK,KT,0
SK,패,0,1,0,1,0,0,0,1,0,-1,-1,-1,3,7,0,6,-1,-1,-1,-1,-1,-1,2020,6,18,3,SK,KT,0
롯데,패,0,0,0,0,0,1,0,0,1,0,-1,-1,2,10,1,1,-1,-1,-1,-1,-1,-1,2020,6,18,3,키움,롯데,0
키움,승,0,2,0,0,0,0,0,0,0,1,-1,-1,3,5,1,1,-1,-1,-1,-1,-1,-1,2020,6,18,3,키움,롯데,0
LG,승,2,0,0,0,0,2,0,2,3,-1,-1,-1,9,11,1,8,-1,-1,-1,-1,-1,-1,2020,6,18,3,한화,LG,0
한화,패,1,0,1,0,0,0,1,1,3,-1,-1,-1,7,9,2,6,-1,-1,-1,-1,-1,-1,2020,6,18,3,한화,LG,0
두산,승,5,8,0,2,0,3,0,0,0,-1,-1,-1,18,20,1,9,-1,-1,-1,-1,-1,-1,2020,6,19,4,LG,두산,0
LG,패,1,3,1,2,1,0,1,1,0,-1,-1,-1,10,15,2,6,-1,-1,-1,-1,-1,-1,2020,6,19,4,LG,두산,0
한화,패,0,0,0,0,1,0,0,0,0,-1,-1,-1,1,4,0,1,-1,-1,-1,-1,-1,-1,2020,6,19,4,NC,한화,0
NC,승,2,0,0,1,0,0,0,0,-1,-1,-1,-1,3,7,0,2,-1,-1,-1,-1,-1,-1,2020,6,19,4,NC,한화,0
롯데,패,7,0,1,0,0,0,0,0,0,0,-1,-1,8,14,0,4,-1,-1,-1,-1,-1,-1,2020,6,19,4,KT,롯데,0
KT,승,0,0,1,2,1,4,0,0,0,1,-1,-1,9,15,1,4,-1,-1,-1,-1,-1,-1,2020,6,19,4,KT,롯데,0
삼성,패,0,0,1,0,2,1,0,0,0,-1,-1,-1,4,7,3,7,-1,-1,-1,-1,-1,-1,2020,6,19,4,KIA,삼성,0
KIA,승,0,0,0,0,3,1,1,0,-1,-1,-1,-1,5,11,0,3,-1,-1,-1,-1,-1,-1,2020,6,19,4,KIA,삼성,0
SK,패,0,0,0,0,0,0,0,1,0,-1,-1,-1,1,8,0,1,-1,-1,-1,-1,-1,-1,2020,6,19,4,키움,SK,0
키움,승,0,0,0,0,0,0,0,0,2,-1,-1,-1,2,5,0,4,-1,-1,-1,-1,-1,-1,2020,6,19,4,키움,SK,0
두산,승,0,3,0,0,0,0,0,0,5,-1,-1,-1,8,11,0,4,-1,-1,-1,-1,-1,-1,2020,6,20,5,LG,두산,0
LG,패,0,0,0,0,0,0,0,0,2,-1,-1,-1,2,8,0,1,-1,-1,-1,-1,-1,-1,2020,6,20,5,LG,두산,0
한화,승,1,1,0,2,0,0,0,0,0,-1,-1,-1,4,9,2,2,-1,-1,-1,-1,-1,-1,2020,6,20,5,NC,한화,0
NC,패,0,0,0,0,0,0,2,1,0,-1,-1,-1,3,8,0,1,-1,-1,-1,-1,-1,-1,2020,6,20,5,NC,한화,0
롯데,승,2,0,0,0,0,0,5,0,1,-1,-1,-1,8,14,0,5,-1,-1,-1,-1,-1,-1,2020,6,20,5,KT,롯데,0
KT,패,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,5,1,3,-1,-1,-1,-1,-1,-1,2020,6,20,5,KT,롯데,0
삼성,패,2,0,0,0,0,0,0,1,0,-1,-1,-1,3,9,0,2,-1,-1,-1,-1,-1,-1,2020,6,20,5,KIA,삼성,0
KIA,승,1,5,0,0,0,0,0,0,-1,-1,-1,-1,6,9,0,6,-1,-1,-1,-1,-1,-1,2020,6,20,5,KIA,삼성,0
SK,패,0,0,2,0,1,0,0,0,0,-1,-1,-1,3,10,0,2,-1,-1,-1,-1,-1,-1,2020,6,20,5,키움,SK,0
키움,승,2,0,0,0,1,1,2,3,-1,-1,-1,-1,9,10,2,8,-1,-1,-1,-1,-1,-1,2020,6,20,5,키움,SK,0
두산,승,0,2,0,0,0,1,0,0,0,-1,-1,-1,3,8,1,8,-1,-1,-1,-1,-1,-1,2020,6,21,6,LG,두산,0
LG,패,0,0,0,0,0,0,0,1,0,-1,-1,-1,1,9,1,0,-1,-1,-1,-1,-1,-1,2020,6,21,6,LG,두산,0
한화,패,0,0,0,1,0,0,5,1,0,-1,-1,-1,7,7,2,9,-1,-1,-1,-1,-1,-1,2020,6,21,6,NC,한화,0
NC,승,0,2,0,0,4,0,3,0,-1,-1,-1,-1,9,11,2,4,-1,-1,-1,-1,-1,-1,2020,6,21,6,NC,한화,0
롯데,패,0,0,0,0,0,0,0,0,2,-1,-1,-1,2,9,0,1,-1,-1,-1,-1,-1,-1,2020,6,21,6,KT,롯데,0
KT,승,2,0,0,0,0,1,0,0,-1,-1,-1,-1,3,6,0,0,-1,-1,-1,-1,-1,-1,2020,6,21,6,KT,롯데,0
삼성,승,0,0,0,4,4,0,2,2,0,-1,-1,-1,12,17,1,2,-1,-1,-1,-1,-1,-1,2020,6,21,6,KIA,삼성,0
KIA,패,1,0,0,0,0,0,0,0,4,-1,-1,-1,5,10,2,0,-1,-1,-1,-1,-1,-1,2020,6,21,6,KIA,삼성,0
SK,패,0,1,0,0,0,0,0,1,0,-1,-1,-1,2,4,1,2,-1,-1,-1,-1,-1,-1,2020,6,21,6,키움,SK,0
키움,승,2,1,0,2,0,0,0,2,-1,-1,-1,-1,7,10,2,8,-1,-1,-1,-1,-1,-1,2020,6,21,6,키움,SK,0
키움,승,0,2,3,0,0,2,0,1,0,-1,-1,-1,8,14,0,6,-1,-1,-1,-1,-1,-1,2020,6,23,1,LG,키움,0
LG,패,1,0,0,0,1,0,0,0,1,-1,-1,-1,3,11,1,2,-1,-1,-1,-1,-1,-1,2020,6,23,1,LG,키움,0
두산,승,2,0,3,0,1,2,1,0,0,-1,-1,-1,9,13,0,5,-1,-1,-1,-1,-1,-1,2020,6,23,1,SK,두산,0
SK,패,0,0,1,0,0,1,0,0,0,-1,-1,-1,2,14,2,0,-1,-1,-1,-1,-1,-1,2020,6,23,1,SK,두산,0
KIA,패,0,0,0,2,0,1,0,0,0,-1,-1,-1,3,11,1,2,-1,-1,-1,-1,-1,-1,2020,6,23,1,롯데,KIA,0
롯데,승,0,0,0,0,0,0,0,1,3,-1,-1,-1,4,8,0,4,-1,-1,-1,-1,-1,-1,2020,6,23,1,롯데,KIA,0
한화,패,0,0,0,0,0,1,2,0,1,-1,-1,-1,4,12,2,5,-1,-1,-1,-1,-1,-1,2020,6,23,1,삼성,한화,0
삼성,승,0,1,0,0,0,7,3,0,-1,-1,-1,-1,11,11,0,7,-1,-1,-1,-1,-1,-1,2020,6,23,1,삼성,한화,0
NC,승,1,0,0,1,0,2,0,0,0,-1,-1,-1,4,7,0,3,-1,-1,-1,-1,-1,-1,2020,6,23,1,KT,NC,0
KT,패,0,0,0,2,0,1,0,0,0,-1,-1,-1,3,8,0,3,-1,-1,-1,-1,-1,-1,2020,6,23,1,KT,NC,0
한화,패,1,1,0,0,0,0,0,0,0,-1,-1,-1,2,7,1,5,-1,-1,-1,-1,-1,-1,2020,6,24,2,삼성,한화,0
삼성,승,0,0,0,0,1,0,0,0,2,-1,-1,-1,3,12,1,4,-1,-1,-1,-1,-1,-1,2020,6,24,2,삼성,한화,0
키움,승,0,0,3,1,0,0,0,1,0,-1,-1,-1,5,9,0,7,-1,-1,-1,-1,-1,-1,2020,6,25,3,LG,키움,1
LG,패,0,0,0,0,2,0,0,0,0,-1,-1,-1,2,9,0,1,-1,-1,-1,-1,-1,-1,2020,6,25,3,LG,키움,1
두산,패,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,4,2,2,-1,-1,-1,-1,-1,-1,2020,6,25,3,SK,두산,2
SK,승,0,1,2,0,0,2,1,1,-1,-1,-1,-1,7,10,0,8,-1,-1,-1,-1,-1,-1,2020,6,25,3,SK,두산,2
NC,승,2,0,0,0,0,0,0,0,1,-1,-1,-1,3,6,0,5,-1,-1,-1,-1,-1,-1,2020,6,25,3,KT,NC,1
KT,패,0,0,0,0,0,1,0,0,0,-1,-1,-1,1,6,0,7,-1,-1,-1,-1,-1,-1,2020,6,25,3,KT,NC,1
키움,승,0,0,0,0,0,0,4,0,4,-1,-1,-1,8,7,2,7,-1,-1,-1,-1,-1,-1,2020,6,25,3,LG,키움,2
LG,패,2,0,0,0,0,3,0,0,0,-1,-1,-1,5,10,1,1,-1,-1,-1,-1,-1,-1,2020,6,25,3,LG,키움,2
두산,승,3,3,1,2,0,3,0,1,1,-1,-1,-1,14,18,0,8,-1,-1,-1,-1,-1,-1,2020,6,25,3,SK,두산,1
SK,패,3,1,2,0,0,0,0,0,0,-1,-1,-1,6,14,1,3,-1,-1,-1,-1,-1,-1,2020,6,25,3,SK,두산,1
NC,패,0,0,0,0,1,0,4,1,0,-1,-1,-1,6,10,3,1,-1,-1,-1,-1,-1,-1,2020,6,25,3,KT,NC,2
KT,승,0,3,2,0,0,0,4,10,-1,-1,-1,-1,19,17,2,5,-1,-1,-1,-1,-1,-1,2020,6,25,3,KT,NC,2
한화,승,2,3,3,0,0,0,0,1,0,-1,-1,-1,9,13,0,5,-1,-1,-1,-1,-1,-1,2020,6,25,3,삼성,한화,0
삼성,패,0,0,0,0,0,2,0,0,0,-1,-1,-1,2,7,1,3,-1,-1,-1,-1,-1,-1,2020,6,25,3,삼성,한화,0
NC,승,0,0,1,0,0,1,0,2,5,-1,-1,-1,9,11,0,5,-1,-1,-1,-1,-1,-1,2020,6,26,4,두산,NC,0
두산,패,0,0,1,0,2,0,0,0,0,-1,-1,-1,3,7,1,5,-1,-1,-1,-1,-1,-1,2020,6,26,4,두산,NC,0
LG,패,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,3,1,6,-1,-1,-1,-1,-1,-1,2020,6,26,4,SK,LG,0
SK,승,0,2,0,0,0,3,0,2,-1,-1,-1,-1,7,9,0,5,-1,-1,-1,-1,-1,-1,2020,6,26,4,SK,LG,0
삼성,승,0,0,0,0,0,2,0,2,0,2,-1,-1,6,13,0,3,-1,-1,-1,-1,-1,-1,2020,6,26,4,롯데,삼성,0
롯데,패,0,0,0,0,0,1,0,3,0,0,-1,-1,4,9,1,2,-1,-1,-1,-1,-1,-1,2020,6,26,4,롯데,삼성,0
KIA,승,0,0,5,1,0,0,2,0,0,-1,-1,-1,8,12,3,5,-1,-1,-1,-1,-1,-1,2020,6,26,4,키움,KIA,0
키움,패,1,1,0,0,0,1,0,0,3,-1,-1,-1,6,13,0,4,-1,-1,-1,-1,-1,-1,2020,6,26,4,키움,KIA,0
KT,패,1,0,0,0,0,2,0,0,1,-1,-1,-1,4,10,1,3,-1,-1,-1,-1,-1,-1,2020,6,26,4,한화,KT,0
한화,승,0,1,5,0,0,0,0,1,-1,-1,-1,-1,7,14,0,2,-1,-1,-1,-1,-1,-1,2020,6,26,4,한화,KT,0
NC,패,0,0,0,1,0,0,2,0,0,-1,-1,-1,3,6,1,2,-1,-1,-1,-1,-1,-1,2020,6,27,5,두산,NC,0
두산,승,2,0,1,0,0,0,0,9,-1,-1,-1,-1,12,13,0,5,-1,-1,-1,-1,-1,-1,2020,6,27,5,두산,NC,0
LG,승,0,0,1,0,0,1,0,0,1,-1,-1,-1,3,11,0,2,-1,-1,-1,-1,-1,-1,2020,6,27,5,SK,LG,0
SK,패,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,3,1,2,-1,-1,-1,-1,-1,-1,2020,6,27,5,SK,LG,0
삼성,승,0,1,1,0,0,2,0,2,0,-1,-1,-1,6,12,0,1,-1,-1,-1,-1,-1,-1,2020,6,27,5,롯데,삼성,0
롯데,패,0,0,0,0,0,0,0,0,1,-1,-1,-1,1,6,0,4,-1,-1,-1,-1,-1,-1,2020,6,27,5,롯데,삼성,0
KIA,패,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,2,0,1,-1,-1,-1,-1,-1,-1,2020,6,27,5,키움,KIA,0
키움,승,0,0,2,0,0,0,0,0,-1,-1,-1,-1,2,5,0,5,-1,-1,-1,-1,-1,-1,2020,6,27,5,키움,KIA,0
KT,승,0,1,1,1,0,0,1,0,3,-1,-1,-1,7,6,0,11,-1,-1,-1,-1,-1,-1,2020,6,27,5,한화,KT,0
한화,패,2,0,0,0,0,0,0,0,0,-1,-1,-1,2,7,2,3,-1,-1,-1,-1,-1,-1,2020,6,27,5,한화,KT,0
NC,승,0,0,0,0,3,0,1,1,0,-1,-1,-1,5,12,1,2,-1,-1,-1,-1,-1,-1,2020,6,28,6,두산,NC,0
두산,패,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,5,0,2,-1,-1,-1,-1,-1,-1,2020,6,28,6,두산,NC,0
LG,승,2,0,0,0,0,0,0,1,1,-1,-1,-1,4,10,0,2,-1,-1,-1,-1,-1,-1,2020,6,28,6,SK,LG,0
SK,패,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,5,1,1,-1,-1,-1,-1,-1,-1,2020,6,28,6,SK,LG,0
삼성,패,1,0,0,0,0,2,0,0,0,-1,-1,-1,3,5,1,0,-1,-1,-1,-1,-1,-1,2020,6,28,6,롯데,삼성,0
롯데,승,0,0,2,2,0,3,0,0,-1,-1,-1,-1,7,10,0,3,-1,-1,-1,-1,-1,-1,2020,6,28,6,롯데,삼성,0
KIA,패,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,2,0,3,-1,-1,-1,-1,-1,-1,2020,6,28,6,키움,KIA,0
키움,승,0,1,0,0,0,0,0,0,-1,-1,-1,-1,1,6,0,3,-1,-1,-1,-1,-1,-1,2020,6,28,6,키움,KIA,0
KT,승,5,0,0,0,0,0,3,0,0,-1,-1,-1,8,9,0,4,-1,-1,-1,-1,-1,-1,2020,6,28,6,한화,KT,0
한화,패,0,2,0,0,2,0,0,0,0,-1,-1,-1,4,8,0,2,-1,-1,-1,-1,-1,-1,2020,6,28,6,한화,KT,0
KT,패,0,0,0,0,1,0,1,1,0,0,0,-1,3,10,1,10,-1,-1,-1,-1,-1,-1,2020,6,30,1,LG,KT,0
LG,승,0,1,0,1,0,0,1,0,0,0,1,-1,4,10,0,3,-1,-1,-1,-1,-1,-1,2020,6,30,1,LG,KT,0
SK,패,0,0,0,0,0,0,1,0,0,-1,-1,-1,1,5,2,1,-1,-1,-1,-1,-1,-1,2020,6,30,1,삼성,SK,0
삼성,승,0,0,1,0,1,0,0,2,-1,-1,-1,-1,4,8,2,5,-1,-1,-1,-1,-1,-1,2020,6,30,1,삼성,SK,0
롯데,승,0,0,0,1,0,2,3,2,0,0,2,-1,10,15,0,9,-1,-1,-1,-1,-1,-1,2020,6,30,1,NC,롯데,0
NC,패,0,0,2,0,0,2,1,3,0,0,0,-1,8,11,1,5,-1,-1,-1,-1,-1,-1,2020,6,30,1,NC,롯데,0
두산,패,1,0,0,0,0,0,0,0,1,-1,-1,-1,2,7,1,2,-1,-1,-1,-1,-1,-1,2020,6,30,1,키움,두산,0
키움,승,0,2,0,0,2,1,6,0,-1,-1,-1,-1,11,14,0,4,-1,-1,-1,-1,-1,-1,2020,6,30,1,키움,두산,0
KT,승,3,0,0,0,3,0,4,1,0,-1,-1,-1,11,19,0,1,-1,-1,-1,-1,-1,-1,2020,7,1,2,LG,KT,0
LG,패,0,0,0,0,0,1,0,0,4,-1,-1,-1,5,9,1,5,-1,-1,-1,-1,-1,-1,2020,7,1,2,LG,KT,0
SK,패,0,1,0,0,0,0,0,0,0,-1,-1,-1,1,4,2,1,-1,-1,-1,-1,-1,-1,2020,7,1,2,삼성,SK,0
삼성,승,2,0,0,2,0,3,0,0,-1,-1,-1,-1,7,10,0,5,-1,-1,-1,-1,-1,-1,2020,7,1,2,삼성,SK,0
롯데,패,0,1,0,0,0,0,1,0,0,-1,-1,-1,2,6,3,1,-1,-1,-1,-1,-1,-1,2020,7,1,2,NC,롯데,0
NC,승,1,0,0,3,0,0,2,0,-1,-1,-1,-1,6,6,0,4,-1,-1,-1,-1,-1,-1,2020,7,1,2,NC,롯데,0
한화,패,0,0,0,2,0,0,1,0,0,-1,-1,-1,3,12,0,4,-1,-1,-1,-1,-1,-1,2020,7,1,2,KIA,한화,0
KIA,승,1,0,0,0,0,0,0,0,3,-1,-1,-1,4,11,1,4,-1,-1,-1,-1,-1,-1,2020,7,1,2,KIA,한화,0
두산,승,6,4,0,0,2,0,2,0,0,-1,-1,-1,14,19,1,3,-1,-1,-1,-1,-1,-1,2020,7,1,2,키움,두산,0
키움,패,0,1,0,0,0,0,0,0,4,-1,-1,-1,5,11,0,4,-1,-1,-1,-1,-1,-1,2020,7,1,2,키움,두산,0
KT,승,1,1,0,0,0,0,0,1,0,1,-1,-1,4,15,0,3,-1,-1,-1,-1,-1,-1,2020,7,2,3,LG,KT,0
LG,패,0,0,0,0,3,0,0,0,0,0,-1,-1,3,7,0,0,-1,-1,-1,-1,-1,-1,2020,7,2,3,LG,KT,0
SK,패,0,0,0,2,0,0,0,0,0,-1,-1,-1,2,10,0,1,-1,-1,-1,-1,-1,-1,2020,7,2,3,삼성,SK,0
삼성,승,0,0,2,1,0,0,3,0,-1,-1,-1,-1,6,11,0,6,-1,-1,-1,-1,-1,-1,2020,7,2,3,삼성,SK,0
롯데,패,0,0,0,0,1,5,0,1,0,-1,-1,-1,7,10,1,7,-1,-1,-1,-1,-1,-1,2020,7,2,3,NC,롯데,0
NC,승,0,0,0,2,3,2,2,0,-1,-1,-1,-1,9,14,0,1,-1,-1,-1,-1,-1,-1,2020,7,2,3,NC,롯데,0
한화,패,0,0,1,0,0,0,0,0,0,-1,-1,-1,1,9,0,7,-1,-1,-1,-1,-1,-1,2020,7,2,3,KIA,한화,0
KIA,승,0,1,0,0,3,2,0,1,-1,-1,-1,-1,7,13,0,3,-1,-1,-1,-1,-1,-1,2020,7,2,3,KIA,한화,0
두산,패,3,0,2,2,0,0,0,0,0,-1,-1,-1,7,10,0,9,-1,-1,-1,-1,-1,-1,2020,7,2,3,키움,두산,0
키움,승,1,0,1,3,2,0,3,0,-1,-1,-1,-1,10,16,2,6,-1,-1,-1,-1,-1,-1,2020,7,2,3,키움,두산,0
한화,패,0,0,0,0,0,1,0,0,0,-1,-1,-1,1,5,0,3,-1,-1,-1,-1,-1,-1,2020,7,3,4,두산,한화,0
두산,승,0,0,0,0,0,0,0,1,1,-1,-1,-1,2,7,0,6,-1,-1,-1,-1,-1,-1,2020,7,3,4,두산,한화,0
SK,승,0,0,2,0,3,0,2,0,0,-1,-1,-1,7,12,0,2,-1,-1,-1,-1,-1,-1,2020,7,3,4,롯데,SK,0
롯데,패,0,0,2,1,0,1,0,0,0,-1,-1,-1,4,9,2,9,-1,-1,-1,-1,-1,-1,2020,7,3,4,롯데,SK,0
LG,패,0,2,3,0,1,0,0,1,-1,-1,-1,-1,7,10,1,4,-1,-1,-1,-1,-1,-1,2020,7,3,4,삼성,LG,0
삼성,승,5,0,0,3,0,0,1,-1,-1,-1,-1,-1,9,11,0,1,-1,-1,-1,-1,-1,-1,2020,7,3,4,삼성,LG,0
KIA,승,0,0,1,0,0,2,1,3,1,-1,-1,-1,8,9,0,3,-1,-1,-1,-1,-1,-1,2020,7,3,4,NC,KIA,0
NC,패,0,0,0,0,0,0,2,0,0,-1,-1,-1,2,9,0,2,-1,-1,-1,-1,-1,-1,2020,7,3,4,NC,KIA,0
키움,패,0,0,0,1,0,0,0,1,0,-1,-1,-1,2,6,2,5,-1,-1,-1,-1,-1,-1,2020,7,3,4,KT,키움,0
KT,승,0,0,0,1,0,0,0,1,1,-1,-1,-1,3,11,2,2,-1,-1,-1,-1,-1,-1,2020,7,3,4,KT,키움,0
한화,승,2,0,1,3,0,0,0,0,0,-1,-1,-1,6,10,1,3,-1,-1,-1,-1,-1,-1,2020,7,4,5,두산,한화,0
두산,패,1,0,0,0,0,0,0,0,1,-1,-1,-1,2,10,0,5,-1,-1,-1,-1,-1,-1,2020,7,4,5,두산,한화,0
SK,패,0,0,0,1,0,2,0,1,0,-1,-1,-1,4,10,1,2,-1,-1,-1,-1,-1,-1,2020,7,4,5,롯데,SK,0
롯데,승,3,1,0,2,3,0,0,1,-1,-1,-1,-1,10,14,1,7,-1,-1,-1,-1,-1,-1,2020,7,4,5,롯데,SK,0
LG,패,0,0,2,0,0,0,1,0,2,0,0,1,6,8,0,6,-1,-1,-1,-1,-1,-1,2020,7,4,5,삼성,LG,0
삼성,승,1,0,2,0,0,1,0,1,0,0,0,2,7,13,0,5,-1,-1,-1,-1,-1,-1,2020,7,4,5,삼성,LG,0
KIA,패,0,0,0,0,1,0,0,1,0,-1,-1,-1,2,8,0,5,-1,-1,-1,-1,-1,-1,2020,7,4,5,NC,KIA,0
NC,승,1,0,0,3,4,0,1,0,-1,-1,-1,-1,9,14,0,0,-1,-1,-1,-1,-1,-1,2020,7,4,5,NC,KIA,0
키움,승,0,0,0,1,0,4,0,2,3,-1,-1,-1,10,12,0,5,-1,-1,-1,-1,-1,-1,2020,7,4,5,KT,키움,0
KT,패,1,0,0,3,1,1,0,0,0,-1,-1,-1,6,12,2,7,-1,-1,-1,-1,-1,-1,2020,7,4,5,KT,키움,0
한화,패,0,0,0,3,0,1,0,0,0,-1,-1,-1,4,10,0,1,-1,-1,-1,-1,-1,-1,2020,7,5,6,두산,한화,0
두산,승,0,0,0,1,1,3,2,0,-1,-1,-1,-1,7,14,0,3,-1,-1,-1,-1,-1,-1,2020,7,5,6,두산,한화,0
SK,승,0,2,1,0,0,0,2,0,1,-1,-1,-1,6,10,1,3,-1,-1,-1,-1,-1,-1,2020,7,5,6,롯데,SK,0
롯데,패,2,0,0,0,0,0,1,0,0,-1,-1,-1,3,7,0,3,-1,-1,-1,-1,-1,-1,2020,7,5,6,롯데,SK,0
LG,승,0,0,0,0,0,0,1,6,0,-1,-1,-1,7,7,0,10,-1,-1,-1,-1,-1,-1,2020,7,5,6,삼성,LG,0
삼성,패,0,2,0,0,0,0,0,1,0,-1,-1,-1,3,11,2,1,-1,-1,-1,-1,-1,-1,2020,7,5,6,삼성,LG,0
KIA,패,0,0,0,0,0,0,2,0,4,-1,-1,-1,6,8,1,4,-1,-1,-1,-1,-1,-1,2020,7,5,6,NC,KIA,0
NC,승,0,0,0,0,0,0,1,0,6,-1,-1,-1,7,8,0,4,-1,-1,-1,-1,-1,-1,2020,7,5,6,NC,KIA,0
키움,패,0,0,0,1,2,0,0,0,2,-1,-1,-1,5,13,0,5,-1,-1,-1,-1,-1,-1,2020,7,5,6,KT,키움,0
KT,승,0,3,4,0,0,0,0,3,-1,-1,-1,-1,10,14,1,2,-1,-1,-1,-1,-1,-1,2020,7,5,6,KT,키움,0
LG,패,0,0,1,2,0,0,2,0,1,-1,-1,-1,6,12,1,3,-1,-1,-1,-1,-1,-1,2020,7,7,1,두산,LG,0
두산,승,2,0,0,1,4,1,0,1,-1,-1,-1,-1,9,14,0,3,-1,-1,-1,-1,-1,-1,2020,7,7,1,두산,LG,0
NC,승,0,0,0,0,2,0,0,0,3,-1,-1,-1,5,8,1,2,-1,-1,-1,-1,-1,-1,2020,7,7,1,SK,NC,0
SK,패,0,0,0,0,0,1,0,0,3,-1,-1,-1,4,12,0,4,-1,-1,-1,-1,-1,-1,2020,7,7,1,SK,NC,0
KT,승,0,0,0,3,3,0,2,0,0,-1,-1,-1,8,9,1,7,-1,-1,-1,-1,-1,-1,2020,7,7,1,KIA,KT,0
KIA,패,2,0,0,0,0,0,0,0,0,-1,-1,-1,2,5,2,5,-1,-1,-1,-1,-1,-1,2020,7,7,1,KIA,KT,0
삼성,승,0,5,0,1,0,0,3,3,1,-1,-1,-1,13,20,0,3,-1,-1,-1,-1,-1,-1,2020,7,7,1,키움,삼성,0
키움,패,1,0,0,0,0,0,1,0,0,-1,-1,-1,2,6,1,3,-1,-1,-1,-1,-1,-1,2020,7,7,1,키움,삼성,0
롯데,패,0,0,1,0,0,0,1,1,1,0,1,1,6,14,1,8,-1,-1,-1,-1,-1,-1,2020,7,7,1,한화,롯데,0
한화,승,1,0,2,0,1,0,0,0,0,0,1,2,7,10,0,6,-1,-1,-1,-1,-1,-1,2020,7,7,1,한화,롯데,0
LG,승,0,2,2,2,0,0,0,0,2,-1,-1,-1,8,11,0,6,-1,-1,-1,-1,-1,-1,2020,7,8,2,두산,LG,0
두산,패,0,0,1,0,0,2,0,0,2,-1,-1,-1,5,15,0,2,-1,-1,-1,-1,-1,-1,2020,7,8,2,두산,LG,0
NC,패,0,0,0,0,1,0,0,0,1,-1,-1,-1,2,7,1,1,-1,-1,-1,-1,-1,-1,2020,7,8,2,SK,NC,0
SK,승,1,2,0,0,0,0,0,0,-1,-1,-1,-1,3,7,2,3,-1,-1,-1,-1,-1,-1,2020,7,8,2,SK,NC,0
KT,승,0,1,2,0,1,0,2,0,1,-1,-1,-1,7,9,0,4,-1,-1,-1,-1,-1,-1,2020,7,8,2,KIA,KT,0
KIA,패,1,0,0,0,2,0,0,1,0,-1,-1,-1,4,9,0,1,-1,-1,-1,-1,-1,-1,2020,7,8,2,KIA,KT,0
삼성,패,0,0,0,4,2,0,0,0,0,-1,-1,-1,6,9,0,5,-1,-1,-1,-1,-1,-1,2020,7,8,2,키움,삼성,0
키움,승,0,0,0,0,0,3,4,0,-1,-1,-1,-1,7,10,0,7,-1,-1,-1,-1,-1,-1,2020,7,8,2,키움,삼성,0
롯데,승,1,2,1,0,0,0,2,0,0,-1,-1,-1,6,15,0,2,-1,-1,-1,-1,-1,-1,2020,7,8,2,한화,롯데,0
한화,패,0,0,0,0,0,0,0,2,0,-1,-1,-1,2,6,1,3,-1,-1,-1,-1,-1,-1,2020,7,8,2,한화,롯데,0
LG,패,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,2,1,0,-1,-1,-1,-1,-1,-1,2020,7,9,3,두산,LG,0
